ID;FromStopNumber;ToStopNumber;ASD_or_SER_or_TFF;Reservation_in_equipment;Equipment;Tariff_in_equipment
9010;1;2;;;162;
9011;1;2;;;162;
9012;1;2;;;;
9013;1;2;;;;
9014;1;2;;;162;
9015;1;2;;;162;
9016;1;2;;;;
9017;1;2;;;;
9018;1;2;;;162;
9019;1;2;;;162;
9020;1;2;;;;
9021;1;2;;;;
9022;1;2;;;162;
9023;1;2;;;162;
9024;1;2;;;;
9025;1;2;;;;
9026;1;2;;;162;
9027;1;2;;;162;
9028;1;2;;;;
9029;1;2;;;;
9030;1;2;;;162;
9031;1;2;;;162;
9032;1;2;;;;
9033;1;2;;;;
9034;1;2;;;162;
9035;1;2;;;162;
9036;1;2;;;;
9037;1;2;;;;
9038;1;2;;;162;
9039;1;2;;;162;
9040;1;2;;;;
9041;1;2;;;;
9042;1;2;;;162;
9043;1;2;;;162;
9044;1;2;;;;
9045;1;2;;;;
9046;1;2;;;162;
9047;1;2;;;162;
9048;1;2;;;;
9049;1;2;;;;
9050;1;2;;;162;
9051;1;2;;;162;
9052;1;2;;;;
9053;1;2;;;;
9054;1;2;;;162;
9055;1;2;;;162;
9056;1;2;;;;
9057;1;2;;;;
9058;1;2;;;162;
9059;1;2;;;162;
9060;1;2;;;;
9061;1;2;;;;
9062;1;2;;;162;
9063;1;2;;;162;
9064;1;2;;;;
9065;1;2;;;;
9066;1;2;;;162;
9067;1;2;;;162;
9068;1;2;;;;
9069;1;2;;;;
9070;1;2;;;162;
9071;1;2;;;162;
9072;1;2;;;;
9073;1;2;;;;
9074;1;2;;;162;
9075;1;2;;;162;
9076;1;2;;;;
9077;1;2;;;;
9078;1;2;;;162;
9079;1;2;;;162;
9080;1;2;;;;
9081;1;2;;;;
9082;1;2;;;162;
9083;1;2;;;162;
9084;1;2;;;;
9085;1;2;;;;
9086;1;2;;;162;
9087;1;2;;;162;
9088;1;2;;;;
9089;1;2;;;;
9090;1;2;;;162;
9091;1;2;;;162;
9092;1;2;;;;
9093;1;2;;;;
9094;1;2;;;162;
9095;1;2;;;162;
9096;1;2;;;;
9097;1;2;;;;
9098;1;2;;;;
9099;1;2;;;162;
9100;1;2;;;162;
9101;1;2;;;;
9102;1;2;;;;
9103;1;2;;;162;
9104;1;2;;;162;
9105;1;2;;;;
9106;1;2;;;;
9107;1;2;;;162;
9108;1;2;;;162;
9109;1;2;;;;
9110;1;2;;;;
9111;1;2;;;162;
9112;1;2;;;162;
9113;1;2;;;;
9114;1;2;;;;
9115;1;2;;;162;
9116;1;2;;;162;
9117;1;2;;;;
9118;1;2;;;;
9119;1;2;;;162;
9120;1;2;;;162;
9121;1;2;;;;
9122;1;2;;;;
9123;1;2;;;;
9124;1;2;;;;
9125;1;2;;;162;
9126;1;2;;;162;
9127;1;2;;;;
9128;1;2;;;;
9129;1;2;;;162;
9130;1;2;;;162;
9131;1;2;;;;
9132;1;2;;;;
9133;1;2;;;162;
9134;1;2;;;;
9135;1;2;;;;
9136;1;2;;;162;
9137;1;2;;;;
9138;1;2;;;;
9139;1;2;;;162;
9140;1;2;;;;
9141;1;2;;;;
9142;1;2;;;162;
9143;1;7;;;;
9144;1;18;;;;
9145;1;11;;;;
9146;1;18;;;;
9147;1;12;;;;
9148;1;2;;;162;
9149;1;9;;;162;
9150;1;9;;;162;
9151;1;18;;;;
9152;1;18;;;;
9153;1;18;;;;
9154;1;11;;;;
9155;1;2;;;162;
9156;1;2;;;162;
9157;1;2;;;162;
9158;1;2;;;162;
9159;1;6;;;162;
9160;1;9;;;162;
9161;1;18;;;;
9162;1;17;;;;
9163;1;11;;;;
9164;1;4;;;162;
9165;1;8;;;162;
9166;1;2;;;162;
9167;1;8;;;162;
9168;1;17;;;;
9169;1;18;;;;
9170;1;18;;;;
9171;1;11;;;;
9172;1;12;;;;
9173;1;4;;;;
9174;1;19;;;;
9175;1;8;;;;
9176;1;15;;;;
9177;1;19;;;;
9178;1;6;;;162;
9179;1;9;;;162;
9180;1;18;;;;
9181;1;2;;;162;
9182;1;2;;;162;
9183;1;2;;;162;
9184;1;2;;;162;
9185;1;18;;;;
9186;1;18;;;;
9187;1;11;;;;
9188;1;4;;;;
9189;1;15;;;;
9190;1;19;;;;
9191;1;8;;;162;
9192;1;8;;;162;
9193;1;4;;;162;
9194;1;18;;;;
9195;1;2;;;162;
9196;1;2;;;162;
9197;1;2;;;162;
9198;1;2;;;162;
9199;1;2;;;162;
9200;1;2;;;162;
9201;1;2;;;162;
9202;1;2;;;162;
9203;1;18;;;;
9204;1;18;;;;
9205;1;11;;;;
9206;1;4;;;;
9207;1;15;;;;
9208;1;19;;;;
9209;1;6;;;162;
9210;1;9;;;162;
9211;1;4;;;162;
9212;1;18;;;;
9213;1;2;;;162;
9214;1;2;;;162;
9215;1;2;;;162;
9216;1;2;;;162;
9217;1;2;;;162;
9218;1;2;;;162;
9219;1;17;;;;
9220;1;11;;;;
9221;1;4;;;;
9222;1;14;;;;
9223;1;18;;;;
9224;1;8;;;162;
9225;1;8;;;162;
9226;1;17;;;;
9227;1;2;;;162;
9228;1;2;;;162;
9229;1;2;;;162;
9230;1;2;;;162;
9231;1;2;;;162;
9232;1;2;;;162;
9233;1;17;;;;
9234;1;17;;;;
9235;1;11;;;;
9236;1;4;;;;
9237;1;14;;;;
9238;1;18;;;;
9239;1;6;;;162;
9240;1;9;;;162;
9241;1;4;;;162;
9242;1;17;;;;
9243;1;2;;;162;
9244;1;2;;;162;
9245;1;2;;;162;
9246;1;2;;;162;
9247;1;2;;;162;
9248;1;2;;;162;
9249;1;18;;;;
9250;1;11;;;;
9251;1;4;;;;
9252;1;15;;;;
9253;1;19;;;;
9254;1;8;;;162;
9255;1;8;;;162;
9256;1;18;;;;
9257;1;2;;;162;
9258;1;2;;;162;
9259;1;2;;;162;
9260;1;2;;;162;
9261;1;2;;;162;
9262;1;2;;;162;
9263;1;18;;;;
9264;1;18;;;;
9265;1;11;;;;
9266;1;4;;;;
9267;1;15;;;;
9268;1;19;;;;
9269;1;6;;;162;
9270;1;9;;;162;
9271;1;4;;;162;
9272;1;18;;;;
9273;1;2;;;162;
9274;1;2;;;162;
9275;1;2;;;162;
9276;1;2;;;162;
9277;1;2;;;162;
9278;1;2;;;162;
9279;1;17;;;;
9280;1;17;;;;
9281;1;11;;;;
9282;1;4;;;;
9283;1;14;;;;
9284;1;18;;;;
9285;1;8;;;162;
9286;1;8;;;162;
9287;1;3;;;162;
9288;1;17;;;;
9289;1;2;;;162;
9290;1;2;;;162;
9291;1;2;;;162;
9292;1;2;;;162;
9293;1;2;;;162;
9294;1;2;;;162;
9295;1;17;;;;
9296;1;17;;;;
9297;1;11;;;;
9298;1;4;;;;
9299;1;14;;;;
9300;1;18;;;;
9301;1;6;;;162;
9302;1;9;;;162;
9303;1;17;;;;
9304;1;2;;;162;
9305;1;2;;;162;
9306;1;2;;;162;
9307;1;2;;;162;
9308;1;2;;;162;
9309;1;2;;;162;
9310;1;18;;;;
9311;1;18;;;;
9312;1;11;;;;
9313;1;4;;;;
9314;1;15;;;;
9315;1;8;;;162;
9316;1;8;;;162;
9317;1;3;;;162;
9318;1;18;;;;
9319;1;2;;;162;
9320;1;2;;;162;
9321;1;2;;;162;
9322;1;2;;;162;
9323;1;2;;;162;
9324;1;2;;;162;
9325;1;18;;;;
9326;1;18;;;;
9327;1;11;;;;
9328;1;4;;;;
9329;1;15;;;;
9330;1;19;;;;
9331;1;6;;;162;
9332;1;9;;;162;
9333;1;18;;;;
9334;1;2;;;162;
9335;1;2;;;162;
9336;1;2;;;162;
9337;1;2;;;162;
9338;1;2;;;162;
9339;1;2;;;162;
9340;1;17;;;;
9341;1;17;;;;
9342;1;11;;;;
9343;1;4;;;;
9344;1;14;;;;
9345;1;8;;;162;
9346;1;8;;;162;
9347;1;4;;;162;
9348;1;3;;;162;
9349;1;17;;;;
9350;1;2;;;162;
9351;1;2;;;162;
9352;1;2;;;162;
9353;1;2;;;162;
9354;1;2;;;162;
9355;1;2;;;162;
9356;1;17;;;;
9357;1;17;;;;
9358;1;11;;;;
9359;1;11;;;;
9360;1;4;;;;
9361;1;14;;;;
9362;1;6;;;162;
9363;1;9;;;162;
9364;1;17;;;;
9365;1;2;;;162;
9366;1;2;;;162;
9367;1;2;;;162;
9368;1;2;;;162;
9369;1;2;;;162;
9370;1;2;;;162;
9371;1;18;;;;
9372;1;11;;;;
9373;1;4;;;;
9374;1;15;;;;
9375;1;8;;;162;
9376;1;8;;;162;
9377;1;4;;;162;
9378;1;3;;;162;
9379;1;18;;;;
9380;1;2;;;162;
9381;1;2;;;162;
9382;1;2;;;162;
9383;1;2;;;162;
9384;1;2;;;162;
9385;1;2;;;162;
9386;1;18;;;;
9387;1;18;;;;
9388;1;11;;;;
9389;1;11;;;;
9390;1;4;;;;
9391;1;15;;;;
9392;1;6;;;162;
9393;1;9;;;162;
9394;1;18;;;;
9395;1;2;;;162;
9396;1;2;;;162;
9397;1;2;;;162;
9398;1;2;;;162;
9399;1;2;;;162;
9400;1;2;;;162;
9401;1;17;;;;
9402;1;17;;;;
9403;1;11;;;;
9404;1;4;;;;
9405;1;14;;;;
9406;1;4;;;162;
9407;1;8;;;162;
9408;1;8;;;162;
9409;1;3;;;162;
9410;1;17;;;;
9411;1;2;;;162;
9412;1;2;;;162;
9413;1;2;;;162;
9414;1;2;;;162;
9415;1;2;;;162;
9416;1;2;;;162;
9417;1;17;;;;
9418;1;17;;;;
9419;1;11;;;;
9420;1;11;;;;
9421;1;4;;;;
9422;1;14;;;;
9423;1;6;;;162;
9424;1;9;;;162;
9425;1;17;;;;
9426;1;2;;;162;
9427;1;2;;;162;
9428;1;2;;;162;
9429;1;2;;;162;
9430;1;2;;;162;
9431;1;2;;;162;
9432;1;18;;;;
9433;1;11;;;;
9434;1;4;;;;
9435;1;15;;;;
9436;1;8;;;162;
9437;1;8;;;162;
9438;1;4;;;162;
9439;1;3;;;162;
9440;1;3;;;162;
9441;1;18;;;;
9442;1;2;;;162;
9443;1;2;;;162;
9444;1;2;;;162;
9445;1;2;;;162;
9446;1;2;;;162;
9447;1;2;;;162;
9448;1;18;;;;
9449;1;18;;;;
9450;1;18;;;;
9451;1;11;;;;
9452;1;11;;;;
9453;1;4;;;;
9454;1;15;;;;
9455;1;6;;;162;
9456;1;9;;;162;
9457;1;18;;;;
9458;1;2;;;162;
9459;1;2;;;162;
9460;1;2;;;162;
9461;1;2;;;162;
9462;1;2;;;162;
9463;1;2;;;162;
9464;1;17;;;;
9465;1;11;;;;
9466;1;4;;;;
9467;1;14;;;;
9468;1;8;;;162;
9469;1;8;;;162;
9470;1;4;;;162;
9471;1;3;;;162;
9472;1;17;;;;
9473;1;2;;;162;
9474;1;2;;;162;
9475;1;2;;;162;
9476;1;2;;;162;
9477;1;2;;;162;
9478;1;2;;;162;
9479;1;17;;;;
9480;1;17;;;;
9481;1;11;;;;
9482;1;11;;;;
9483;1;4;;;;
9484;1;14;;;;
9485;1;6;;;162;
9486;1;9;;;162;
9487;1;9;;;162;
9488;1;4;;;162;
9489;1;6;;;162;
9490;1;17;;;;
9491;1;2;;;162;
9492;1;2;;;162;
9493;1;2;;;162;
9494;1;2;;;162;
9495;1;2;;;162;
9496;1;2;;;162;
9497;1;18;;;;
9498;1;18;;;;
9499;1;11;;;;
9500;1;4;;;;
9501;1;15;;;;
9502;1;8;;;162;
9503;1;8;;;162;
9504;1;4;;;162;
9505;1;3;;;162;
9506;1;18;;;;
9507;1;2;;;162;
9508;1;2;;;162;
9509;1;2;;;162;
9510;1;2;;;162;
9511;1;2;;;162;
9512;1;2;;;162;
9513;1;18;;;;
9514;1;18;;;;
9515;1;11;;;;
9516;1;4;;;;
9517;1;15;;;;
9518;1;6;;;162;
9519;1;9;;;162;
9520;1;9;;;162;
9521;1;18;;;;
9522;1;2;;;162;
9523;1;2;;;162;
9524;1;2;;;162;
9525;1;2;;;162;
9526;1;2;;;162;
9527;1;2;;;162;
9528;1;17;;;;
9529;1;17;;;;
9530;1;11;;;;
9531;1;4;;;;
9532;1;14;;;;
9533;1;4;;;162;
9534;1;8;;;162;
9535;1;8;;;162;
9536;1;3;;;162;
9537;1;17;;;;
9538;1;2;;;162;
9539;1;2;;;162;
9540;1;2;;;162;
9541;1;2;;;162;
9542;1;2;;;162;
9543;1;2;;;162;
9544;1;17;;;;
9545;1;11;;;;
9546;1;4;;;;
9547;1;14;;;;
9548;1;6;;;162;
9549;1;9;;;162;
9550;1;9;;;162;
9551;1;4;;;162;
9552;1;17;;;;
9553;1;2;;;162;
9554;1;2;;;162;
9555;1;2;;;162;
9556;1;2;;;162;
9557;1;2;;;162;
9558;1;2;;;162;
9559;1;18;;;;
9560;1;11;;;;
9561;1;12;;;;
9562;1;4;;;;
9563;1;15;;;;
9564;1;4;;;162;
9565;1;8;;;162;
9566;1;8;;;162;
9567;1;3;;;162;
9568;1;18;;;;
9569;1;2;;;162;
9570;1;2;;;162;
9571;1;2;;;162;
9572;1;2;;;162;
9573;1;2;;;162;
9574;1;2;;;162;
9575;1;18;;;;
9576;1;18;;;;
9577;1;11;;;;
9578;1;4;;;;
9579;1;15;;;;
9580;1;19;;;;
9581;1;6;;;162;
9582;1;9;;;162;
9583;1;18;;;;
9584;1;2;;;162;
9585;1;2;;;162;
9586;1;2;;;162;
9587;1;2;;;162;
9588;1;2;;;162;
9589;1;2;;;162;
9590;1;18;;;;
9591;1;11;;;;
9592;1;4;;;;
9593;1;15;;;;
9594;1;19;;;;
9595;1;4;;;162;
9596;1;8;;;162;
9597;1;8;;;162;
9598;1;3;;;162;
9599;1;18;;;;
9600;1;2;;;162;
9601;1;2;;;162;
9602;1;2;;;162;
9603;1;2;;;162;
9604;1;2;;;162;
9605;1;2;;;162;
9606;1;18;;;;
9607;1;18;;;;
9608;1;11;;;;
9609;1;4;;;;
9610;1;15;;;;
9611;1;19;;;;
9612;1;6;;;162;
9613;1;9;;;162;
9614;1;9;;;162;
9615;1;18;;;;
9616;1;2;;;162;
9617;1;2;;;162;
9618;1;2;;;162;
9619;1;2;;;162;
9620;1;2;;;162;
9621;1;2;;;162;
9622;1;18;;;;
9623;1;17;;;;
9624;1;11;;;;
9625;1;4;;;;
9626;1;15;;;;
9627;1;19;;;;
9628;1;8;;;162;
9629;1;8;;;162;
9630;1;4;;;162;
9631;1;3;;;162;
9632;1;18;;;;
9633;1;2;;;162;
9634;1;2;;;162;
9635;1;2;;;162;
9636;1;2;;;162;
9637;1;2;;;162;
9638;1;2;;;162;
9639;1;18;;;;
9640;1;18;;;;
9641;1;11;;;;
9642;1;4;;;;
9643;1;15;;;;
9644;1;19;;;;
9645;1;6;;;162;
9646;1;9;;;162;
9647;1;9;;;162;
9648;1;18;;;;
9649;1;2;;;162;
9650;1;2;;;162;
9651;1;2;;;162;
9652;1;2;;;162;
9653;1;2;;;162;
9654;1;7;;;;
9655;1;18;;;;
9656;1;11;;;;
9657;1;4;;;;
9658;1;7;;;;
9659;1;15;;;;
9660;1;12;;;;
9661;1;19;;;;
9662;1;4;;;162;
9663;1;4;;;162;
9664;1;4;;;162;
9665;1;4;;;162;
9666;1;5;;;162;
9667;1;2;;;162;
9668;1;5;;;162;
9669;1;5;;;162;
9670;1;5;;;162;
9671;1;8;;;162;
9672;1;8;;;162;
9673;1;4;;;162;
9674;1;4;;;162;
9675;1;4;;;162;
9676;1;4;;;162;
9677;1;4;;;162;
9678;1;5;;;162;
9679;1;2;;;162;
9680;1;5;;;162;
9681;1;5;;;162;
9682;1;5;;;162;
9683;1;18;;;;
9684;1;2;;;162;
9685;1;2;;;162;
9686;1;2;;;162;
9687;1;2;;;162;
9688;1;2;;;162;
9689;1;2;;;162;
9690;1;7;;;;
9691;1;18;;;;
9692;1;11;;;;
9693;1;4;;;;
9694;1;7;;;;
9695;1;15;;;;
9696;1;12;;;;
9697;1;19;;;;
9698;1;4;;;162;
9699;1;4;;;162;
9700;1;4;;;162;
9701;1;4;;;162;
9702;1;4;;;162;
9703;1;4;;;162;
9704;1;5;;;162;
9705;1;5;;;162;
9706;1;2;;;162;
9707;1;5;;;162;
9708;1;5;;;162;
9709;1;5;;;162;
9710;1;6;;;162;
9711;1;9;;;162;
9712;1;9;;;162;
9713;1;4;;;162;
9714;1;4;;;162;
9715;1;4;;;162;
9716;1;4;;;162;
9717;1;4;;;162;
9718;1;4;;;162;
9719;1;5;;;162;
9720;1;5;;;162;
9721;1;2;;;162;
9722;1;5;;;162;
9723;1;5;;;162;
9724;1;5;;;162;
9725;1;18;;;;
9726;1;2;;;162;
9727;1;2;;;162;
9728;1;2;;;162;
9729;1;2;;;162;
9730;1;2;;;162;
9731;1;2;;;162;
9732;1;2;;;162;
9733;1;2;;;162;
9734;1;2;;;162;
9735;1;2;;;162;
9736;1;2;;;162;
9737;1;7;;;;
9738;1;18;;;;
9739;1;11;;;;
9740;1;4;;;;
9741;1;7;;;;
9742;1;7;;;;
9743;1;15;;;;
9744;1;12;;;;
9745;1;19;;;;
9746;1;4;;;162;
9747;1;4;;;162;
9748;1;4;;;162;
9749;1;4;;;162;
9750;1;4;;;162;
9751;1;4;;;162;
9752;1;5;;;162;
9753;1;5;;;162;
9754;1;5;;;162;
9755;1;2;;;162;
9756;1;5;;;162;
9757;1;5;;;162;
9758;1;5;;;162;
9759;1;8;;;162;
9760;1;8;;;162;
9761;1;4;;;162;
9762;1;4;;;162;
9763;1;4;;;162;
9764;1;4;;;162;
9765;1;4;;;162;
9766;1;4;;;162;
9767;1;5;;;162;
9768;1;5;;;162;
9769;1;5;;;162;
9770;1;2;;;162;
9771;1;5;;;162;
9772;1;5;;;162;
9773;1;5;;;162;
9774;1;18;;;;
9775;1;2;;;162;
9776;1;2;;;162;
9777;1;2;;;162;
9778;1;2;;;162;
9779;1;2;;;162;
9780;1;2;;;162;
9781;1;7;;;;
9782;1;18;;;;
9783;1;11;;;;
9784;1;7;;;;
9785;1;18;;;;
9786;1;12;;;;
9787;1;19;;;;
9788;1;4;;;162;
9789;1;4;;;162;
9790;1;4;;;162;
9791;1;4;;;162;
9792;1;4;;;162;
9793;1;4;;;162;
9794;1;4;;;162;
9795;1;6;;;162;
9796;1;5;;;162;
9797;1;5;;;162;
9798;1;5;;;162;
9799;1;5;;;162;
9800;1;5;;;162;
9801;1;5;;;162;
9802;1;5;;;162;
9803;1;4;;;162;
9804;1;6;;;162;
9805;1;9;;;162;
9806;1;9;;;162;
9807;1;4;;;162;
9808;1;4;;;162;
9809;1;4;;;162;
9810;1;4;;;162;
9811;1;4;;;162;
9812;1;4;;;162;
9813;1;4;;;162;
9814;1;6;;;162;
9815;1;5;;;162;
9816;1;5;;;162;
9817;1;5;;;162;
9818;1;5;;;162;
9819;1;5;;;162;
9820;1;5;;;162;
9821;1;5;;;162;
9822;1;18;;;;
9823;1;2;;;162;
9824;1;2;;;162;
9825;1;2;;;162;
9826;1;2;;;162;
9827;1;2;;;162;
9828;1;2;;;162;
9829;1;2;;;162;
9830;1;2;;;162;
9831;1;2;;;162;
9832;1;2;;;162;
9833;1;2;;;162;
9834;1;2;;;162;
9835;1;7;;;;
9836;1;18;;;;
9837;1;11;;;;
9838;1;4;;;;
9839;1;7;;;;
9840;1;11;;;;
9841;1;7;;;;
9842;1;18;;;;
9843;1;15;;;;
9844;1;12;;;;
9845;1;19;;;;
9846;1;4;;;162;
9847;1;4;;;162;
9848;1;4;;;162;
9849;1;4;;;162;
9850;1;4;;;162;
9851;1;4;;;162;
9852;1;5;;;162;
9853;1;5;;;162;
9854;1;5;;;162;
9855;1;2;;;162;
9856;1;5;;;162;
9857;1;5;;;162;
9858;1;5;;;162;
9859;1;8;;;162;
9860;1;8;;;162;
9861;1;3;;;162;
9862;1;4;;;162;
9863;1;4;;;162;
9864;1;4;;;162;
9865;1;4;;;162;
9866;1;4;;;162;
9867;1;4;;;162;
9868;1;5;;;162;
9869;1;5;;;162;
9870;1;5;;;162;
9871;1;2;;;162;
9872;1;5;;;162;
9873;1;5;;;162;
9874;1;5;;;162;
9875;1;2;;;162;
9876;1;3;;;162;
9877;1;3;;;162;
9878;1;18;;;;
9879;1;2;;;162;
9880;1;2;;;162;
9881;1;2;;;162;
9882;1;2;;;162;
9883;1;2;;;162;
9884;1;2;;;162;
9885;1;2;;;162;
9886;1;2;;;162;
9887;1;2;;;162;
9888;1;2;;;162;
9889;1;2;;;162;
9890;1;2;;;162;
9891;1;11;;;;
9892;1;18;;;;
9893;1;18;;;;
9894;1;17;;;;
9895;1;12;;;;
9896;1;18;;;;
9897;1;12;;;;
9898;1;18;;;;
9899;1;18;;;;
9900;1;12;;;;
9901;1;18;;;;
9902;1;12;;;;
9903;1;17;;;;
9904;1;12;;;;
9905;1;17;;;;
9906;1;12;;;;
9907;1;18;;;;
9908;1;12;;;;
9909;1;18;;;;
9910;1;18;;;;
9911;1;12;;;;
9912;1;17;;;;
9913;1;12;;;;
9914;1;17;;;;
9915;1;17;;;;
9916;1;18;;;;
9917;1;12;;;;
9918;1;18;;;;
9919;1;17;;;;
9920;1;17;;;;
9921;1;18;;;;
9922;1;18;;;;
9923;1;17;;;;
9924;1;17;;;;
9925;1;18;;;;
9926;1;18;;;;
9927;1;17;;;;
9928;1;17;;;;
9929;1;17;;;;
9930;1;18;;;;
9931;1;18;;;;
9932;1;18;;;;
9933;1;17;;;;
9934;1;17;;;;
9935;1;17;;;;
9936;1;18;;;;
9937;1;18;;;;
9938;1;12;;;;
9939;1;18;;;;
9940;1;18;;;;
9941;1;12;;;;
9942;1;18;;;;
9943;1;12;;;;
9944;1;18;;;;
9945;1;12;;;;
9946;1;18;;;;
9947;1;5;;;;
9948;1;12;;;;
9949;1;18;;;;
9950;1;18;;;;
9951;1;12;;;;
9952;1;18;;;;
9953;1;12;;;;
9954;1;18;;;;
9955;1;18;;;;
9956;1;12;;;;
9957;1;18;;;;
9958;1;5;;;;
9959;1;12;;;;
9960;1;4;;;;
9961;1;18;;;;
9962;1;12;;;;
9963;1;18;;;;
9964;1;12;;;;
9965;1;6;;;;
9966;1;12;;;;
9967;1;12;;;;
9968;1;11;;;;
9969;1;11;;;;
9970;1;12;;;;
9971;1;12;;;;
9972;1;11;;;;
9973;1;11;;;;
9974;1;12;;;;
9975;1;12;;;;
9976;1;11;;;;
9977;1;11;;;;
9978;1;12;;;;
9979;1;12;;;;
9980;1;11;;;;
9981;1;12;;;;
9982;1;11;;;;
9983;1;12;;;;
9984;1;12;;;;
9985;1;11;;;;
9986;1;11;;;;
9987;1;12;;;;
9988;1;12;;;;
9989;1;11;;;;
9990;1;11;;;;
9991;1;12;;;;
9992;1;12;;;;
9993;1;12;;;;
9994;1;12;;;;
9995;1;12;;;;
9996;1;12;;;;
9997;1;8;;;;
9998;1;12;;;;
9999;1;8;;;;
10000;1;8;;;;
10001;1;12;;;;
10002;1;8;;;;
10003;1;8;;;;
10004;1;12;;;;
10005;1;8;;;;
10006;1;8;;;;
10007;1;8;;;;
10008;1;12;;;;
10009;1;8;;;;
10010;1;8;;;;
10011;1;12;;;;
10012;1;8;;;;
10013;1;6;;;;
10014;1;6;;;;
10015;1;8;;;;
10016;1;18;;;;
10017;1;17;;;;
10018;1;2;;;162;
10019;1;2;;;162;
10020;1;2;;;162;
10021;1;18;;;;
10022;1;18;;;;
10023;1;17;;;;
10024;1;2;;;162;
10025;1;2;;;162;
10026;1;2;;;162;
10027;1;2;;;162;
10028;1;2;;;162;
10029;1;18;;;;
10030;1;18;;;;
10031;1;17;;;;
10032;1;10;;;;
10033;1;9;;;;
10034;1;10;;;;
10035;1;2;;;162;
10036;1;2;;;162;
10037;1;2;;;162;
10038;1;18;;;;
10039;1;18;;;;
10040;1;17;;;;
10041;1;10;;;;
10042;1;9;;;;
10043;1;10;;;;
10044;1;2;;;162;
10045;1;2;;;162;
10046;1;2;;;162;
10047;1;2;;;162;
10048;1;2;;;162;
10049;1;2;;;162;
10050;1;18;;;;
10051;1;18;;;;
10052;1;17;;;;
10053;1;2;;;162;
10054;1;2;;;162;
10055;1;2;;;162;
10056;1;18;;;;
10057;1;25;;;;
10058;1;17;;;;
10059;1;2;;;162;
10060;1;2;;;162;
10061;1;2;;;162;
10062;1;2;;;162;
10063;1;2;;;162;
10064;1;2;;;162;
10065;1;18;;;;
10066;1;18;;;;
10067;1;17;;;;
10068;1;10;;;;
10069;1;9;;;;
10070;1;10;;;;
10071;1;2;;;162;
10072;1;2;;;162;
10073;1;2;;;162;
10074;1;18;;;;
10075;1;18;;;;
10076;1;18;;;;
10077;1;17;;;;
10078;1;10;;;;
10079;1;18;;;;
10080;1;9;;;;
10081;1;10;;;;
10082;1;2;;;162;
10083;1;2;;;162;
10084;1;2;;;162;
10085;1;2;;;162;
10086;1;2;;;162;
10087;1;2;;;162;
10088;1;18;;;;
10089;1;18;;;;
10090;1;18;;;;
10091;1;17;;;;
10092;1;10;;;;
10093;1;9;;;;
10094;1;10;;;;
10095;1;2;;;162;
10096;1;2;;;162;
10097;1;2;;;162;
10098;1;18;;;;
10099;1;25;;;;
10100;1;18;;;;
10101;1;17;;;;
10102;1;17;;;;
10103;1;10;;;;
10104;1;9;;;;
10105;1;10;;;;
10106;1;2;;;162;
10107;1;2;;;162;
10108;1;2;;;162;
10109;1;2;;;162;
10110;1;2;;;162;
10111;1;2;;;162;
10112;1;18;;;;
10113;1;18;;;;
10114;1;18;;;;
10115;1;17;;;;
10116;1;10;;;;
10117;1;9;;;;
10118;1;10;;;;
10119;1;2;;;162;
10120;1;2;;;162;
10121;1;2;;;162;
10122;1;18;;;;
10123;1;18;;;;
10124;1;17;;;;
10125;1;10;;;;
10126;1;9;;;;
10127;1;10;;;;
10128;1;2;;;162;
10129;1;2;;;162;
10130;1;2;;;162;
10131;1;2;;;162;
10132;1;2;;;162;
10133;1;2;;;162;
10134;1;18;;;;
10135;1;18;;;;
10136;1;18;;;;
10137;1;18;;;;
10138;1;17;;;;
10139;1;10;;;;
10140;1;9;;;;
10141;1;10;;;;
10142;1;2;;;162;
10143;1;2;;;162;
10144;1;2;;;162;
10145;1;18;;;;
10146;1;18;;;;
10147;1;17;;;;
10148;1;10;;;;
10149;1;9;;;;
10150;1;10;;;;
10151;1;2;;;162;
10152;1;2;;;162;
10153;1;2;;;162;
10154;1;18;;;;
10155;1;18;;;;
10156;1;17;;;;
10157;1;10;;;;
10158;1;9;;;;
10159;1;10;;;;
10160;1;2;;;162;
10161;1;2;;;162;
10162;1;2;;;162;
10163;1;18;;;;
10164;1;18;;;;
10165;1;17;;;;
10166;1;10;;;;
10167;1;9;;;;
10168;1;10;;;;
10169;1;2;;;162;
10170;1;2;;;162;
10171;1;2;;;162;
10172;1;18;;;;
10173;1;18;;;;
10174;1;17;;;;
10175;1;10;;;;
10176;1;9;;;;
10177;1;10;;;;
10178;1;2;;;162;
10179;1;2;;;162;
10180;1;2;;;162;
10181;1;18;;;;
10182;1;18;;;;
10183;1;18;;;;
10184;1;17;;;;
10185;1;10;;;;
10186;1;9;;;;
10187;1;10;;;;
10188;1;2;;;162;
10189;1;2;;;162;
10190;1;2;;;162;
10191;1;18;;;;
10192;1;18;;;;
10193;1;18;;;;
10194;1;17;;;;
10195;1;17;;;;
10196;1;9;;;;
10197;1;10;;;;
10198;1;2;;;162;
10199;1;2;;;162;
10200;1;2;;;162;
10201;1;18;;;;
10202;1;18;;;;
10203;1;18;;;;
10204;1;17;;;;
10205;1;10;;;;
10206;1;9;;;;
10207;1;10;;;;
10208;1;2;;;162;
10209;1;2;;;162;
10210;1;2;;;162;
10211;1;18;;;;
10212;1;18;;;;
10213;1;17;;;;
10214;1;9;;;;
10215;1;10;;;;
10216;1;2;;;162;
10217;1;2;;;162;
10218;1;2;;;162;
10219;1;18;;;;
